make,price,body_type,type,doors,warranty,mileage,gearbox,fuel_type,paint,seller,seats,power,engine_size,co_emissions,drivetrain,fuel_consumption,comfort_convenience,last_service,full_service_history,non_smoker_vehicle,upholstery,previous_owner,taxi_or_rental_car,age
Mercedes-Benz,39490,Compact,Used,5,0,5000.0,Automatic,benzine,Basic,Dealer,5,103,1332,90,Front,5.3,Medium,0,0,0,Cloth,0,0,0.0
Mercedes-Benz,21999,Compact,Used,5,1,93827.0,Automatic,diesel,Basic,Dealer,5,125,2143,90,Front,3.8,Low,0,0,0,Cloth,0,0,6.0
Mercedes-Benz,18390,Compact,Used,5,0,66574.0,Manual,diesel,Metallic,Dealer,5,81,1500,90,Front,3.9,Low,0,0,0,Cloth,1,0,5.0
Mercedes-Benz,32490,Compact,Used,5,1,49612.0,Automatic,benzine,Metallic,Dealer,5,103,1332,125,Front,5.3,Medium,0,0,0,Leather,0,0,4.0
Mercedes-Benz,30900,Compact,Used,5,1,13200.0,Automatic,benzine,Basic,Dealer,5,103,1332,95,Front,5.3,Medium,0,0,0,Leather,1,0,2.0
Mercedes-Benz,21800,Compact,Used,5,1,94000.0,Automatic,diesel,Basic,Dealer,5,125,2143,95,Front,3.8,Medium,0,0,0,Cloth,0,0,4.0
Mercedes-Benz,39490,Compact,Used,5,0,8500.0,Automatic,benzine,Basic,Dealer,5,103,1332,95,Front,3.8,Medium,0,0,0,Cloth,0,0,0.0
Mercedes-Benz,23490,Compact,Used,5,1,80630.0,Automatic,diesel,Basic,Dealer,5,125,2143,102,Front,4.2,Medium,0,0,0,Cloth,0,0,4.0
Mercedes-Benz,17495,Compact,Used,5,0,78041.0,Manual,benzine,Basic,Dealer,5,90,1595,99,Front,5.5,Medium,0,0,0,Leather,1,0,7.0
Mercedes-Benz,22500,Compact,Used,5,1,104500.0,Automatic,diesel,Basic,Dealer,5,125,2143,99,Front,4.1,Low,0,0,0,Cloth,0,0,5.0
Mercedes-Benz,26950,Compact,Used,5,0,89805.0,Automatic,benzine,Basic,Dealer,5,103,1332,135,Front,5.3,Medium,0,1,0,Leather,0,0,3.0
Mercedes-Benz,16850,Compact,Used,5,1,113023.0,Automatic,benzine,Metallic,Dealer,5,90,1595,123,Front,5.4,Medium,0,1,0,Leather,1,0,7.0
Mercedes-Benz,22999,Compact,Used,5,1,112416.0,Automatic,diesel,Basic,Dealer,5,125,2143,123,Front,4.4,Low,0,0,0,Cloth,0,0,6.0
Mercedes-Benz,21995,Compact,Used,5,1,109367.0,Automatic,benzine,Metallic,Dealer,5,90,1595,95,Front,5.4,Medium,0,1,0,Leather,0,0,5.0
Mercedes-Benz,22745,Compact,Used,5,0,100707.0,Automatic,benzine,Metallic,Dealer,5,90,1595,95,Front,5.4,Medium,0,1,0,Leather,0,0,4.0
Mercedes-Benz,31990,Compact,Used,5,1,78959.0,Automatic,benzine,Basic,Dealer,5,103,1333,129,Front,5.3,Medium,0,0,0,Cloth,0,0,4.0
Mercedes-Benz,18950,Compact,Used,5,1,55538.0,Manual,benzine,Metallic,Dealer,5,90,1595,82,Front,5.4,Medium,0,1,0,Cloth,1,0,5.0
Mercedes-Benz,26245,Compact,Used,5,0,44319.0,Automatic,benzine,Metallic,Dealer,5,90,1595,82,Front,5.4,Medium,0,1,0,Leather,0,0,4.0
Mercedes-Benz,29990,Compact,Used,4,0,23982.0,Automatic,diesel,Basic,Dealer,5,125,2143,82,Front,5.4,Medium,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,21995,Compact,Used,5,0,92469.0,Automatic,benzine,Basic,Dealer,5,90,1595,104,Front,5.4,Medium,0,0,0,Leather,1,0,5.0
Mercedes-Benz,16900,Compact,Used,5,0,131404.0,Automatic,diesel,Basic,Dealer,5,81,1461,95,Front,4.0,Low,0,0,0,Cloth,1,0,5.0
Mercedes-Benz,39990,Compact,Used,5,0,8000.0,Automatic,benzine,Basic,Dealer,5,103,1332,95,Front,4.0,Medium,0,0,0,Cloth,0,0,0.0
Mercedes-Benz,27890,Compact,Used,5,2,38236.0,Automatic,diesel,Metallic,Dealer,5,81,1461,125,Front,3.6,Medium,0,0,1,Leather,0,0,3.0
Mercedes-Benz,31999,Compact,Used,5,1,30069.0,Automatic,benzine,Basic,Dealer,5,135,2000,125,Front,3.6,Low,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,13845,Compact,Used,5,0,123617.0,Manual,diesel,Metallic,Dealer,5,81,1461,125,Front,3.6,Medium,0,0,0,Cloth,0,0,8.0
Mercedes-Benz,39990,Compact,Used,5,0,8500.0,Automatic,benzine,Basic,Dealer,5,103,1332,125,Front,3.6,Medium,0,0,0,Cloth,0,0,0.0
Mercedes-Benz,43900,Compact,Used,5,2,33297.0,Automatic,diesel,Basic,Dealer,5,143,1950,125,Front,5.0,Low,0,0,0,Cloth,0,0,2.0
Mercedes-Benz,39999,Compact,Used,5,0,19234.0,Automatic,diesel,Basic,Dealer,5,143,1950,125,Front,5.0,Medium,0,0,0,Cloth,0,0,2.0
Mercedes-Benz,26490,Compact,Used,4,0,107245.0,Automatic,diesel,Basic,Dealer,5,81,1461,125,Front,5.0,Medium,0,0,0,Cloth,0,0,2.0
Mercedes-Benz,29999,Compact,Used,5,1,43819.0,Automatic,diesel,Basic,Dealer,5,143,1950,125,Front,4.2,Low,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,35950,Compact,Used,5,0,30535.0,Automatic,benzine,Basic,Dealer,5,103,1332,125,Front,5.9,Medium,0,0,0,Cloth,0,0,1.0
Mercedes-Benz,26990,Compact,Used,5,0,52019.0,Automatic,diesel,Basic,Dealer,5,81,1461,125,Front,5.9,Medium,0,0,0,Cloth,0,0,4.0
Mercedes-Benz,20999,Compact,Used,5,0,108714.0,Automatic,diesel,Basic,Dealer,5,125,2143,125,Front,4.2,Medium,0,0,0,Cloth,0,0,5.0
Mercedes-Benz,27490,Compact,Used,5,2,25780.0,Manual,benzine,Metallic,Dealer,5,103,1332,119,Front,5.3,Medium,0,0,1,Leather,0,0,2.0
Mercedes-Benz,27499,Compact,Used,5,0,40505.0,Automatic,benzine,Basic,Dealer,5,103,1332,119,Front,5.3,Low,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,47999,Compact,Used,5,0,66521.0,Automatic,benzine,Basic,Dealer,5,185,1991,119,4WD,7.3,Low,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,45490,Compact,Used,4,0,9000.0,Automatic,diesel,Basic,Dealer,5,143,1950,119,4WD,7.3,Medium,0,0,0,Cloth,0,0,0.0
Mercedes-Benz,29490,Compact,Used,5,2,22042.0,Automatic,diesel,Metallic,Dealer,5,143,1950,190,Front,4.6,Medium,0,1,1,Cloth,0,0,1.0
Mercedes-Benz,21999,Compact,Used,5,1,77642.0,Manual,diesel,Basic,Dealer,5,125,2143,190,Front,4.2,Low,0,0,0,Cloth,0,0,5.0
Mercedes-Benz,17990,Compact,Used,5,1,175500.0,Manual,diesel,Basic,Dealer,5,125,2143,190,Front,4.2,Low,0,0,0,Cloth,0,0,8.0
Mercedes-Benz,30999,Compact,Used,5,1,17000.0,Manual,diesel,Basic,Dealer,5,81,1461,190,Front,4.2,Medium,0,0,0,Cloth,0,0,2.0
Mercedes-Benz,39990,Compact,Used,5,0,8500.0,Automatic,benzine,Basic,Dealer,5,103,1332,190,Front,4.2,Medium,0,0,0,Cloth,0,0,0.0
Mercedes-Benz,33490,Compact,Used,4,0,9000.0,Automatic,benzine,Basic,Dealer,5,103,1332,190,Front,4.2,Medium,0,0,0,Cloth,0,0,0.0
Mercedes-Benz,34900,Compact,Used,5,2,29348.0,Automatic,diesel,Basic,Dealer,5,143,1950,190,Front,5.0,Low,0,0,0,Cloth,0,0,1.0
Mercedes-Benz,19999,Compact,Used,5,1,73301.0,Automatic,diesel,Basic,Dealer,5,81,1461,190,Front,3.9,Low,0,0,0,Cloth,0,0,4.0
Mercedes-Benz,29999,Compact,Used,5,0,55363.0,Automatic,benzine,Basic,Dealer,5,185,1991,104,Front,6.1,Low,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,17990,Compact,Used,5,0,88677.0,Automatic,diesel,Basic,Dealer,5,81,1461,104,Front,6.1,Medium,0,0,0,Cloth,0,0,7.0
Mercedes-Benz,30899,Compact,Used,5,0,29500.0,Automatic,benzine,Metallic,Dealer,5,103,1332,124,Front,5.2,Medium,0,0,0,Other,0,0,3.0
Mercedes-Benz,21490,Compact,Used,5,0,67120.0,Automatic,benzine,Metallic,Dealer,5,90,1595,82,Front,5.3,Medium,0,1,1,Cloth,0,0,6.0
Mercedes-Benz,29999,Compact,Used,5,0,40698.0,Automatic,benzine,Basic,Dealer,5,185,1991,82,Front,6.1,Medium,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,20999,Compact,Used,5,1,71482.0,Automatic,diesel,Basic,Dealer,5,81,1461,82,Front,3.9,Low,0,0,0,Cloth,0,0,4.0
Mercedes-Benz,24890,Compact,Used,5,0,36021.0,Manual,benzine,Basic,Dealer,5,103,1332,82,Front,3.9,Medium,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,35990,Compact,Used,5,0,39267.0,Automatic,benzine,Basic,Dealer,5,103,1332,82,Front,3.9,Medium,0,0,0,Cloth,0,0,2.0
Mercedes-Benz,22990,Compact,Used,5,0,44266.0,Automatic,benzine,Basic,Dealer,5,90,1595,82,Front,3.9,Medium,0,0,0,Cloth,0,0,5.0
Mercedes-Benz,39900,Compact,Used,5,0,10200.0,Automatic,benzine,Basic,Dealer,5,103,1332,82,Front,3.9,Medium,0,0,0,Cloth,0,0,0.0
Mercedes-Benz,23990,Compact,Used,5,0,59910.0,Automatic,diesel,Basic,Dealer,5,81,1461,82,Front,3.9,Medium,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,21990,Compact,Used,3,1,96000.0,Automatic,diesel,Basic,Dealer,4,190,2987,82,Front,3.9,Medium,0,0,0,Leather,0,0,9.0
Mercedes-Benz,18995,Compact,Used,5,0,99533.0,Automatic,benzine,Basic,Dealer,5,90,1595,95,Front,5.7,Medium,0,0,0,Other,0,0,8.0
Mercedes-Benz,5900,Compact,Used,5,0,192000.0,Manual,LPG,Basic,Dealer,5,110,1498,95,Front,6.2,Medium,1,1,1,Leather,1,0,11.0
Mercedes-Benz,25900,Compact,Used,4,1,40335.0,Automatic,diesel,Metallic,Dealer,5,125,2143,95,Front,5.4,Low,0,1,1,Leather,0,0,4.0
Mercedes-Benz,45950,Compact,Used,5,0,92751.0,Automatic,benzine,Metallic,Dealer,5,185,1991,106,4WD,7.3,Medium,0,1,0,Leather,0,0,3.0
Mercedes-Benz,30890,Compact,Used,5,0,51774.0,Automatic,diesel,Metallic,Dealer,5,143,1950,120,Front,4.2,Medium,0,0,0,Leather,0,0,3.0
Mercedes-Benz,24537,Compact,Used,5,2,123558.0,Manual,diesel,Basic,Dealer,5,90,1595,120,4WD,8.4,Low,0,0,0,Cloth,0,0,5.0
Mercedes-Benz,28999,Compact,Used,5,0,93000.0,Automatic,benzine,Basic,Dealer,5,185,1991,120,4WD,7.1,Low,0,0,0,Cloth,0,0,7.0
Mercedes-Benz,16990,Compact,Used,5,1,167800.0,Automatic,diesel,Metallic,Dealer,5,125,2143,120,Front,4.4,Low,0,0,0,Cloth,0,0,9.0
Mercedes-Benz,27000,Compact,Used,2,2,132000.0,Automatic,diesel,Basic,Dealer,5,143,1950,120,Front,4.0,Low,0,0,0,Cloth,0,0,5.0
Mercedes-Benz,22900,Compact,Used,5,2,79000.0,Automatic,diesel,Basic,Dealer,5,125,2143,120,4WD,4.9,Low,0,0,0,Cloth,0,0,8.0
Mercedes-Benz,35900,Compact,Used,5,2,21000.0,Automatic,benzine,Basic,Dealer,5,185,1991,120,4WD,7.1,Low,0,0,0,Cloth,0,0,8.0
Mercedes-Benz,36500,Compact,Used,5,1,24900.0,Automatic,benzine,Basic,Dealer,5,185,1991,120,4WD,7.1,Low,0,0,0,Cloth,0,0,9.0
Mercedes-Benz,35500,Compact,Used,5,2,37000.0,Automatic,benzine,Basic,Dealer,5,185,1991,120,4WD,7.1,Low,0,0,0,Cloth,0,0,8.0
Mercedes-Benz,51890,Compact,Used,5,1,47000.0,Automatic,benzine,Metallic,Dealer,5,185,1991,131,4WD,7.3,Low,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,22900,Compact,Used,5,2,19990.0,Automatic,diesel,Basic,Dealer,5,125,2143,131,Front,4.1,Low,0,0,0,Cloth,0,0,6.0
Mercedes-Benz,33900,Compact,Used,5,1,164000.0,Automatic,benzine,Basic,Dealer,5,185,1991,131,4WD,6.9,Low,0,0,0,Cloth,0,0,6.0
Mercedes-Benz,18499,Compact,Used,5,0,160000.0,Automatic,diesel,Metallic,Dealer,5,125,2143,131,Front,4.4,Low,0,0,0,Cloth,0,0,8.0
Mercedes-Benz,6800,Compact,Used,5,1,191074.0,Manual,diesel,Basic,Dealer,5,185,1991,131,Front,5.2,Low,0,0,0,Cloth,0,0,10.0
Mercedes-Benz,27990,Compact,Used,5,1,24510.0,Automatic,benzine,Basic,Dealer,5,185,1991,131,Front,6.1,Low,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,28950,Compact,Used,5,1,175000.0,Automatic,benzine,Basic,Dealer,5,185,1991,131,4WD,7.1,Low,0,0,0,Cloth,0,0,9.0
Mercedes-Benz,35900,Compact,Used,5,2,29328.0,Automatic,benzine,Basic,Dealer,5,185,1991,131,4WD,7.1,Low,0,0,0,Cloth,0,0,8.0
Mercedes-Benz,15590,Compact,Used,5,1,270000.0,Automatic,diesel,Basic,Dealer,5,81,1461,131,Front,3.9,Low,0,0,0,Cloth,0,0,9.0
Mercedes-Benz,29650,Compact,Used,5,0,134104.0,Automatic,benzine,Basic,Dealer,5,185,1991,131,4WD,6.9,Medium,0,0,0,Leather,0,0,7.0
Mercedes-Benz,27990,Compact,Used,5,0,98000.0,Automatic,benzine,Basic,Dealer,5,185,1991,131,4WD,7.1,Low,0,0,0,Cloth,0,0,7.0
Mercedes-Benz,34900,Compact,Used,5,1,24600.0,Automatic,diesel,Basic,Dealer,5,143,1950,131,Front,4.3,Low,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,29900,Compact,Used,5,1,82100.0,Automatic,benzine,Metallic,Dealer,5,185,1991,131,4WD,7.1,Low,0,0,0,Cloth,0,0,9.0
Mercedes-Benz,42999,Compact,Used,4,0,40000.0,Automatic,benzine,Metallic,Dealer,5,185,1991,131,4WD,7.2,Low,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,16500,Compact,Used,5,0,188000.0,Automatic,diesel,Metallic,Dealer,5,81,1500,131,4WD,7.2,Low,0,0,0,Cloth,0,0,10.0
Mercedes-Benz,47900,Compact,Used,5,0,13000.0,Automatic,benzine,Metallic,Dealer,5,185,1991,131,4WD,7.3,Low,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,45990,Compact,Pre-registered,5,1,1.0,Automatic,diesel,Basic,Dealer,5,143,1950,131,Front,4.2,Low,0,0,0,Cloth,0,0,0.0
Mercedes-Benz,26263,Compact,Used,5,1,114154.0,Automatic,diesel,Basic,Dealer,5,143,1950,131,Front,4.2,Low,0,0,0,Cloth,0,0,2.0
Mercedes-Benz,23868,Compact,Used,5,1,79163.0,Automatic,diesel,Basic,Dealer,5,81,1461,131,Front,3.9,Low,0,0,0,Cloth,0,0,4.0
Mercedes-Benz,15900,Compact,Used,5,1,201000.0,Manual,diesel,Metallic,Dealer,5,185,1991,131,Front,5.4,Low,0,0,0,Cloth,0,0,9.0
Mercedes-Benz,43700,Compact,Used,5,1,68000.0,Automatic,benzine,Basic,Dealer,5,185,1991,131,4WD,7.3,Low,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,37000,Compact,Used,5,1,103000.0,Automatic,benzine,Basic,Dealer,5,185,1991,131,4WD,6.9,Low,0,0,0,Cloth,0,0,5.0
Mercedes-Benz,15900,Compact,Used,5,1,114000.0,Automatic,diesel,Metallic,Dealer,5,81,1461,131,Front,3.7,Low,0,0,0,Cloth,0,0,7.0
Mercedes-Benz,17500,Compact,Used,5,2,75558.0,Manual,diesel,Basic,Dealer,5,100,1796,131,Front,4.3,Low,0,0,0,Cloth,0,0,9.0
Mercedes-Benz,35700,Compact,Used,4,2,40900.0,Automatic,benzine,Basic,Dealer,5,103,1332,131,Front,1.3,Low,0,0,0,Cloth,0,0,2.0
Mercedes-Benz,15690,Compact,Used,5,1,80999.0,Manual,diesel,Metallic,Dealer,5,81,1461,131,Front,3.7,Low,0,0,0,Cloth,0,0,5.0
Mercedes-Benz,4500,Compact,Used,5,1,242000.0,Manual,diesel,Basic,Dealer,5,185,1991,131,Front,5.2,Low,0,0,0,Cloth,0,0,15.0
Mercedes-Benz,9300,Compact,Used,5,0,180000.0,Automatic,diesel,Basic,Dealer,5,88,1598,131,Front,5.2,Low,0,0,0,Cloth,0,0,18.0
Mercedes-Benz,43900,Compact,Used,5,1,51000.0,Automatic,benzine,Basic,Dealer,5,185,1991,131,4WD,7.3,Low,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,42500,Compact,Used,4,0,18500.0,Automatic,benzine,Metallic,Dealer,5,103,1332,87,Rear,1.3,High,0,1,1,Leather,1,0,2.0
Mercedes-Benz,17490,Compact,Used,5,1,115352.0,Automatic,diesel,Metallic,Dealer,5,125,2143,87,Front,3.8,Low,0,0,0,Cloth,0,0,5.0
Mercedes-Benz,19900,Compact,Used,5,1,81177.0,Automatic,diesel,Basic,Dealer,5,125,2143,87,Front,4.1,Low,0,0,0,Cloth,0,0,5.0
Mercedes-Benz,28490,Compact,Used,5,1,105000.0,Automatic,benzine,Basic,Dealer,5,185,1991,87,4WD,7.1,Low,0,0,0,Cloth,0,0,8.0
Mercedes-Benz,22800,Compact,Used,5,1,79137.0,Manual,benzine,Basic,Dealer,2,100,1796,87,4WD,7.1,Low,0,0,0,Cloth,0,0,9.0
Mercedes-Benz,32900,Compact,Used,5,1,98500.0,Automatic,benzine,Basic,Dealer,5,185,1991,87,4WD,7.1,Low,0,0,0,Cloth,0,0,9.0
Mercedes-Benz,21500,Compact,Used,5,1,59618.0,Automatic,diesel,Basic,Dealer,5,125,2143,87,Front,4.4,Low,0,0,0,Cloth,0,0,9.0
Mercedes-Benz,19490,Compact,Used,5,1,99000.0,Automatic,diesel,Basic,Dealer,5,125,2143,87,Front,4.1,Low,0,0,0,Cloth,0,0,7.0
Mercedes-Benz,18390,Compact,Used,5,1,63871.0,Automatic,benzine,Basic,Dealer,5,90,1595,87,Front,5.4,Low,0,0,0,Cloth,0,0,5.0
Mercedes-Benz,20841,Compact,Used,5,1,79994.0,Automatic,diesel,Basic,Dealer,5,125,2143,87,Front,4.1,Low,0,0,0,Cloth,0,0,5.0
Mercedes-Benz,38000,Compact,Used,5,1,39000.0,Automatic,benzine,Metallic,Dealer,5,185,1991,87,4WD,6.9,Low,0,0,0,Cloth,0,0,5.0
Mercedes-Benz,23490,Compact,Used,5,1,29000.0,Automatic,diesel,Metallic,Dealer,5,81,1461,87,Front,3.9,Low,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,19290,Compact,Used,5,2,30620.0,Manual,diesel,Basic,Dealer,5,125,2143,87,Front,4.1,Low,0,0,0,Cloth,0,0,5.0
Mercedes-Benz,32500,Compact,Used,4,1,37021.0,Automatic,benzine,Metallic,Dealer,5,103,1332,87,Front,1.3,Low,0,0,0,Cloth,0,0,2.0
Mercedes-Benz,26390,Compact,Used,5,1,94467.0,Automatic,diesel,Basic,Dealer,5,185,1991,87,Front,5.2,Low,0,0,0,Cloth,0,0,2.0
Mercedes-Benz,44990,Compact,Pre-registered,5,1,1.0,Automatic,diesel,Basic,Dealer,5,143,1950,87,Front,4.2,Low,0,0,0,Cloth,0,0,0.0
Mercedes-Benz,45990,Compact,Pre-registered,5,2,1.0,Automatic,diesel,Basic,Dealer,5,143,1950,87,Front,4.2,Low,0,0,0,Cloth,0,0,0.0
Mercedes-Benz,44990,Compact,Pre-registered,5,1,1.0,Automatic,diesel,Basic,Dealer,5,143,1950,87,Front,4.2,Low,0,0,0,Cloth,0,0,0.0
Mercedes-Benz,27500,Compact,Used,5,2,16500.0,Automatic,benzine,Basic,Dealer,5,185,1991,87,4WD,6.7,Low,0,0,0,Cloth,0,0,6.0
Mercedes-Benz,44500,Compact,Used,5,0,34000.0,Automatic,benzine,Basic,Dealer,5,185,1991,87,4WD,7.3,Low,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,32500,Compact,Used,5,1,75000.0,Automatic,benzine,Basic,Dealer,5,185,1991,87,4WD,7.1,Low,0,0,0,Cloth,0,0,8.0
Mercedes-Benz,43900,Compact,Used,5,2,19900.0,Automatic,diesel,Metallic,Dealer,5,143,1950,87,Front,4.3,Low,0,0,0,Cloth,0,0,2.0
Mercedes-Benz,23868,Compact,Used,5,1,79163.0,Automatic,diesel,Basic,Dealer,5,81,1461,87,Front,3.9,Low,0,0,0,Cloth,0,0,4.0
Mercedes-Benz,16500,Compact,Used,5,1,160000.0,Manual,diesel,Basic,Dealer,5,81,1461,87,Front,3.8,Low,0,0,0,Cloth,0,0,7.0
Mercedes-Benz,32900,Compact,Used,5,1,110000.0,Automatic,benzine,Basic,Dealer,5,185,1991,87,4WD,7.1,Low,0,0,0,Cloth,0,0,7.0
Mercedes-Benz,25490,Compact,Used,5,2,28000.0,Automatic,diesel,Basic,Dealer,5,81,1461,87,Front,3.9,Low,0,0,0,Cloth,0,0,4.0
Mercedes-Benz,23990,Compact,Used,5,1,51078.0,Automatic,diesel,Basic,Dealer,5,81,1461,87,Front,4.1,Low,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,22700,Compact,Used,5,1,123462.0,Automatic,diesel,Basic,Dealer,5,81,1461,87,Front,3.7,Low,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,16449,Compact,Used,5,1,118412.0,Automatic,diesel,Basic,Dealer,5,125,2143,87,Front,4.1,Low,0,0,0,Cloth,0,0,7.0
Mercedes-Benz,44990,Compact,Pre-registered,5,2,1.0,Automatic,diesel,Basic,Dealer,5,143,1950,87,Front,4.2,Low,0,0,0,Cloth,0,0,0.0
Mercedes-Benz,39500,Compact,Used,5,3,29841.0,Automatic,benzine,Metallic,Dealer,5,185,1991,87,4WD,7.1,Low,0,0,0,Cloth,0,0,8.0
Mercedes-Benz,18390,Compact,Used,5,1,63871.0,Automatic,benzine,Basic,Dealer,5,90,1595,87,Front,5.4,Low,0,0,0,Cloth,0,0,5.0
Mercedes-Benz,25200,Compact,Used,5,1,52000.0,Automatic,diesel,Basic,Dealer,5,143,1950,87,Front,4.2,Low,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,33250,Compact,Used,5,0,63304.0,Automatic,diesel,Metallic,Dealer,5,143,1950,87,Front,4.2,Low,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,33900,Compact,Used,5,1,115000.0,Automatic,benzine,Basic,Dealer,5,185,1991,87,4WD,6.9,Low,0,0,0,Cloth,0,0,6.0
Mercedes-Benz,20841,Compact,Used,5,1,79994.0,Automatic,diesel,Basic,Dealer,5,125,2143,87,Front,4.1,Low,0,0,0,Cloth,0,0,5.0
Mercedes-Benz,15900,Compact,Used,5,0,245000.0,Automatic,diesel,Basic,Dealer,5,125,2143,87,Front,4.1,Low,0,0,0,Cloth,0,0,7.0
Mercedes-Benz,16729,Compact,Used,5,1,174948.0,Automatic,diesel,Basic,Dealer,5,125,2143,87,Front,4.5,Low,0,0,0,Cloth,0,0,7.0
Mercedes-Benz,17490,Compact,Used,5,1,82000.0,Automatic,diesel,Basic,Dealer,5,81,1461,87,Front,3.9,Low,0,0,0,Cloth,0,0,8.0
Mercedes-Benz,39900,Compact,Used,5,0,20167.0,Automatic,benzine,Basic,Dealer,5,185,1991,87,4WD,7.1,Low,0,0,0,Cloth,0,0,8.0
Mercedes-Benz,23990,Compact,Used,5,1,51078.0,Automatic,diesel,Basic,Dealer,5,81,1461,87,Front,4.1,Low,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,19490,Compact,Used,5,1,93361.0,Automatic,diesel,Metallic,Dealer,5,125,2143,87,Front,3.8,Low,0,0,0,Cloth,0,0,5.0
Mercedes-Benz,45900,Compact,Used,5,1,42500.0,Automatic,benzine,Basic,Dealer,5,185,1991,87,4WD,7.3,Low,0,0,0,Cloth,0,0,3.0
Mercedes-Benz,13900,Compact,Used,5,1,198000.0,Manual,diesel,Metallic,Dealer,5,81,1461,87,Front,4.1,Low,0,0,0,Cloth,0,0,8.0
Mercedes-Benz,19890,Compact,Used,5,1,164305.0,Manual,diesel,Basic,Dealer,5,81,1461,87,Front,3.7,Low,0,0,0,Cloth,0,0,5.0
Mercedes-Benz,15890,Compact,Used,5,1,146000.0,Manual,diesel,Basic,Dealer,5,100,1796,87,Front,4.3,Low,0,0,0,Cloth,0,0,8.0
Mercedes-Benz,22000,Compact,Used,5,1,170500.0,Automatic,diesel,Metallic,Dealer,5,125,2143,87,Front,4.4,Low,0,0,0,Cloth,0,0,7.0
Mercedes-Benz,30990,Compact,Used,5,1,40000.0,Automatic,diesel,Basic,Dealer,5,81,1461,87,Front,3.9,Low,0,0,0,Cloth,0,0,1.0
Mercedes-Benz,31880,Convertible,Used,2,0,112538.0,Automatic,benzine,Metallic,Dealer,4,214,3498,219,Rear,7.1,High,0,1,1,Leather,0,0,7.0
Mercedes-Benz,48900,Convertible,Used,2,1,36600.0,Automatic,benzine,Metallic,Dealer,2,214,3498,103,Rear,6.8,High,0,1,1,Leather,1,0,9.0
Mercedes-Benz,32880,Convertible,Used,2,0,80000.0,Automatic,diesel,Metallic,Dealer,2,125,2143,159,Rear,4.4,Medium,0,1,1,Leather,1,0,6.0
Mercedes-Benz,32880,Convertible,Used,2,0,50000.0,Automatic,benzine,Metallic,Dealer,2,214,3498,90,Rear,7.1,High,0,1,1,Leather,0,0,11.0
Mercedes-Benz,12480,Convertible,Used,2,0,136100.0,Automatic,benzine,Metallic,Dealer,2,214,3498,93,Rear,10.1,Medium,1,1,1,Leather,1,0,16.0
Mercedes-Benz,9990,Convertible,Used,2,0,159526.0,Automatic,benzine,Metallic,Dealer,4,100,1796,151,Rear,9.0,Medium,0,1,1,Leather,1,0,14.0
Mercedes-Benz,9990,Convertible,Used,2,0,159526.0,Automatic,LPG,Metallic,Dealer,4,100,1796,192,Rear,9.0,Medium,0,1,1,Leather,1,0,14.0
Mercedes-Benz,13499,Convertible,Used,2,0,184160.0,Manual,benzine,Metallic,Dealer,2,100,1796,90,Rear,6.4,Medium,1,1,1,Leather,1,0,9.0
Mercedes-Benz,26999,Convertible,Used,2,1,188000.0,Automatic,benzine,Metallic,Dealer,4,214,3498,219,4WD,7.1,Medium,0,1,1,Other,1,0,7.0
Mercedes-Benz,35880,Convertible,Used,2,0,46437.0,Automatic,benzine,Basic,Dealer,2,214,3498,98,Rear,7.2,Medium,0,1,1,Leather,0,0,7.0
Mercedes-Benz,13490,Convertible,Used,2,1,235000.0,Automatic,benzine,Basic,Dealer,4,214,3498,98,Rear,8.8,Low,0,0,0,Cloth,0,0,12.0
Mercedes-Benz,19499,Convertible,Used,2,1,137600.0,Automatic,diesel,Metallic,Dealer,4,125,2143,159,Rear,5.4,Medium,1,1,1,Leather,1,0,10.0
Mercedes-Benz,37880,Convertible,Used,2,0,83925.0,Automatic,benzine,Metallic,Dealer,2,214,3498,98,Rear,9.2,Medium,0,1,1,Leather,0,0,11.0
Mercedes-Benz,43600,Convertible,Used,2,0,47000.0,Automatic,benzine,Metallic,Dealer,4,214,3498,133,Rear,7.1,Medium,0,1,1,Leather,0,0,6.0
